w1,w2,count,p1,p2,joint.prob.nonnorm,joint.prob,expected,disparity,score
is,a,352,0.011732635,0.021117428,0.000247763,0.000968121,294.4151615,1.195590601,7.59200103
nyp,holdings,16,5.26E-05,5.26E-05,2.77E-09,1.08E-08,0.003289311,4864.239982,7.187393613
mimi,faust,15,5.26E-05,4.93E-05,2.60E-09,1.01E-08,0.003083729,4864.239982,7.163217651
creepy,preacher,15,5.26E-05,5.26E-05,2.77E-09,1.08E-08,0.003289311,4560.224983,6.680691805
grady,cole,12,3.95E-05,5.59E-05,2.21E-09,8.62E-09,0.00262117,4578.108218,6.636547791
featuring,raven,15,5.92E-05,4.93E-05,2.92E-09,1.14E-08,0.003469196,4323.768873,6.305393925
google_ad_slot,9384193660,14,5.92E-05,4.60E-05,2.72E-09,1.06E-08,0.003237916,4323.768873,6.281217963
336x280,google_ad_slot,14,4.60E-05,5.92E-05,2.72E-09,1.06E-08,0.003237916,4323.768873,6.281217963
want,to,294,0.001706625,0.02759208,4.71E-05,0.000183999,55.95592806,5.254134999,6.196236848
peter,gunz,17,6.25E-05,5.59E-05,3.49E-09,1.36E-08,0.004150186,4096.20209,5.992556913
bn,336x280,14,6.25E-05,4.60E-05,2.88E-09,1.12E-08,0.0034178,4096.20209,5.920029026
impregnating,tara,15,5.26E-05,5.92E-05,3.11E-09,1.22E-08,0.003700475,4053.533318,5.876482062
9384193660,google_ad_width,14,4.60E-05,6.58E-05,3.03E-09,1.18E-08,0.003597684,3891.391986,5.594958982
i,dont,268,0.014264622,0.002686537,3.83E-05,0.000149743,45.53828056,5.885158524,5.568663375
las,vegas,12,3.95E-05,6.58E-05,2.60E-09,1.01E-08,0.003083729,3891.391986,5.546607058
gotti,sliding,15,6.25E-05,5.26E-05,3.29E-09,1.28E-08,0.003906057,3840.18946,5.537867434
this,is,264,0.006764022,0.011732635,7.94E-05,0.000310094,94.30270745,2.799495445,5.46706203
have,a,262,0.005576948,0.021117428,0.000117771,0.000460183,139.9462203,1.87214774,5.41723824
it,is,253,0.007714339,0.011732635,9.05E-05,0.000353661,107.5518482,2.352353812,5.200416751
carmen,bryan,14,6.58E-05,4.93E-05,3.24E-09,1.27E-08,0.003854662,3631.965853,5.183203594
sam,hunt,15,6.25E-05,5.59E-05,3.49E-09,1.36E-08,0.004150186,3614.295962,5.179334298
disick,heading,14,6.25E-05,5.26E-05,3.29E-09,1.28E-08,0.003906057,3584.176829,5.107353917
if,you,247,0.003620412,0.010821778,3.92E-05,0.000153091,46.55648947,5.305382833,5.06004796
potomacs,karen,15,4.93E-05,7.23E-05,3.57E-09,1.39E-08,0.004240128,3537.629078,5.057650324
i,am,245,0.014264622,0.001055543,1.51E-05,5.88E-05,17.89202945,13.6932482,5.025009068
you,are,244,0.010821778,0.004843658,5.24E-05,0.000204817,62.28674749,3.917366211,4.985317043
somewhat,dazed,12,7.23E-05,3.95E-05,2.85E-09,1.12E-08,0.003392102,3537.629078,4.985122437
out,of,243,0.003127168,0.01604359,5.02E-05,0.00019604,59.61785676,4.075960009,4.961392798
to,get,239,0.02759208,0.002604329,7.19E-05,0.000280785,85.38939311,2.798942483,4.862662095
google_ad_height,280,14,6.58E-05,5.26E-05,3.46E-09,1.35E-08,0.004111639,3404.967987,4.822917629
she,was,228,0.007934655,0.005981408,4.75E-05,0.000185449,56.39687567,4.042777145,4.598700696
i,was,228,0.014264622,0.005981408,8.53E-05,0.000333393,101.3881669,2.248783137,4.595853309
erica,dixon,17,7.56E-05,5.92E-05,4.48E-09,1.75E-08,0.005319433,3195.829167,4.563505031
